date,datetime,metric,value,source
2024-07-21,2024-07-21 11:36:27 +0900,body_fat_pct,20.1,InBody
2024-07-21,2024-07-21 11:36:27 +0900,body_mass_kg,57.6,InBody
2024-07-21,2024-07-21 11:36:27 +0900,lean_body_mass_kg,46.0,InBody
2024-07-25,2024-07-25 08:22:13 +0900,bmi,20.2,InBody
2024-07-25,2024-07-25 08:22:13 +0900,body_fat_pct,19.4,InBody
2024-07-25,2024-07-25 08:22:13 +0900,body_mass_kg,57.1,InBody
2024-07-25,2024-07-25 08:22:13 +0900,lean_body_mass_kg,46.0,InBody
2024-07-27,2024-07-27 09:39:41 +0900,bmi,20.3,InBody
2024-07-27,2024-07-27 09:39:41 +0900,body_fat_pct,19.5,InBody
2024-07-27,2024-07-27 09:39:41 +0900,body_mass_kg,57.2,InBody
2024-07-27,2024-07-27 09:39:41 +0900,lean_body_mass_kg,46.0,InBody
2024-07-29,2024-07-29 07:43:38 +0900,bmi,20.4,InBody
2024-07-29,2024-07-29 07:43:38 +0900,body_fat_pct,19.5,InBody
2024-07-29,2024-07-29 07:43:38 +0900,body_mass_kg,57.7,InBody
2024-07-29,2024-07-29 07:43:38 +0900,lean_body_mass_kg,46.4,InBody
2024-07-31,2024-07-31 06:18:27 +0900,bmi,20.3,InBody
2024-07-31,2024-07-31 06:18:27 +0900,body_fat_pct,20.4,InBody
2024-07-31,2024-07-31 06:18:27 +0900,body_mass_kg,57.2,InBody
2024-07-31,2024-07-31 06:18:27 +0900,lean_body_mass_kg,45.5,InBody
2024-08-01,2024-08-01 09:09:16 +0900,bmi,20.4,InBody
2024-08-01,2024-08-01 09:09:16 +0900,body_fat_pct,19.4,InBody
2024-08-01,2024-08-01 09:09:16 +0900,body_mass_kg,57.5,InBody
2024-08-01,2024-08-01 09:09:16 +0900,lean_body_mass_kg,46.3,InBody
2024-08-05,2024-08-05 09:57:35 +0900,bmi,20.9,InBody
2024-08-05,2024-08-05 09:57:35 +0900,body_fat_pct,19.5,InBody
2024-08-05,2024-08-05 09:57:35 +0900,body_mass_kg,59.0,InBody
2024-08-05,2024-08-05 09:57:35 +0900,lean_body_mass_kg,47.5,InBody
2024-08-06,2024-08-06 09:30:52 +0900,bmi,20.8,InBody
2024-08-06,2024-08-06 09:30:52 +0900,body_fat_pct,20.3,InBody
2024-08-06,2024-08-06 09:30:52 +0900,body_mass_kg,58.6,InBody
2024-08-06,2024-08-06 09:30:52 +0900,lean_body_mass_kg,46.7,InBody
2024-08-07,2024-08-07 07:26:53 +0900,bmi,20.4,InBody
2024-08-07,2024-08-07 07:26:53 +0900,body_fat_pct,20.8,InBody
2024-08-07,2024-08-07 07:26:53 +0900,body_mass_kg,57.5,InBody
2024-08-07,2024-08-07 07:26:53 +0900,lean_body_mass_kg,45.5,InBody
2024-08-08,2024-08-08 10:07:00 +0900,bmi,20.4,InBody
2024-08-08,2024-08-08 10:07:00 +0900,body_fat_pct,20.4,InBody
2024-08-08,2024-08-08 10:07:00 +0900,body_mass_kg,57.5,InBody
2024-08-08,2024-08-08 10:07:00 +0900,lean_body_mass_kg,45.8,InBody
2024-08-09,2024-08-09 04:37:16 +0900,bmi,20.5,InBody
2024-08-09,2024-08-09 04:37:16 +0900,body_fat_pct,20.5,InBody
2024-08-09,2024-08-09 04:37:16 +0900,body_mass_kg,58.0,InBody
2024-08-09,2024-08-09 04:37:16 +0900,lean_body_mass_kg,46.1,InBody
2024-08-11,2024-08-11 08:55:01 +0900,bmi,20.6,InBody
2024-08-11,2024-08-11 08:55:01 +0900,body_fat_pct,20.0,InBody
2024-08-11,2024-08-11 08:55:01 +0900,body_mass_kg,58.1,InBody
2024-08-11,2024-08-11 08:55:01 +0900,lean_body_mass_kg,46.5,InBody
2024-08-11,2024-08-11 09:38:44 +0900,bmi,20.5,InBody
2024-08-11,2024-08-11 09:38:44 +0900,body_fat_pct,20.4,InBody
2024-08-11,2024-08-11 09:38:44 +0900,body_mass_kg,58.0,InBody
2024-08-11,2024-08-11 09:38:44 +0900,lean_body_mass_kg,46.2,InBody
2024-08-12,2024-08-12 08:14:51 +0900,bmi,20.6,InBody
2024-08-12,2024-08-12 08:14:51 +0900,body_fat_pct,20.1,InBody
2024-08-12,2024-08-12 08:14:51 +0900,body_mass_kg,58.1,InBody
2024-08-12,2024-08-12 08:14:51 +0900,lean_body_mass_kg,46.4,InBody
2024-08-15,2024-08-15 08:38:51 +0900,bmi,20.8,InBody
2024-08-15,2024-08-15 08:38:51 +0900,body_fat_pct,19.9,InBody
2024-08-15,2024-08-15 08:38:51 +0900,body_mass_kg,58.8,InBody
2024-08-15,2024-08-15 08:38:51 +0900,lean_body_mass_kg,47.1,InBody
2024-08-17,2024-08-17 09:46:07 +0900,bmi,20.8,InBody
2024-08-17,2024-08-17 09:46:07 +0900,body_fat_pct,20.4,InBody
2024-08-17,2024-08-17 09:46:07 +0900,body_mass_kg,58.7,InBody
2024-08-17,2024-08-17 09:46:07 +0900,lean_body_mass_kg,46.7,InBody
2024-08-19,2024-08-19 08:12:59 +0900,bmi,20.9,InBody
2024-08-19,2024-08-19 08:12:59 +0900,body_fat_pct,19.9,InBody
2024-08-19,2024-08-19 08:12:59 +0900,body_mass_kg,58.9,InBody
2024-08-19,2024-08-19 08:12:59 +0900,lean_body_mass_kg,47.2,InBody
2024-08-20,2024-08-20 08:59:22 +0900,bmi,20.5,InBody
2024-08-20,2024-08-20 08:59:22 +0900,body_fat_pct,19.6,InBody
2024-08-20,2024-08-20 08:59:22 +0900,body_mass_kg,57.9,InBody
2024-08-20,2024-08-20 08:59:22 +0900,lean_body_mass_kg,46.6,InBody
2024-08-21,2024-08-21 10:12:55 +0900,bmi,20.6,InBody
2024-08-21,2024-08-21 10:12:55 +0900,body_fat_pct,20.0,InBody
2024-08-21,2024-08-21 10:12:55 +0900,body_mass_kg,58.1,InBody
2024-08-21,2024-08-21 10:12:55 +0900,lean_body_mass_kg,46.5,InBody
2024-08-22,2024-08-22 07:51:13 +0900,bmi,20.7,InBody
2024-08-22,2024-08-22 07:51:13 +0900,body_fat_pct,19.6,InBody
2024-08-22,2024-08-22 07:51:13 +0900,body_mass_kg,58.3,InBody
2024-08-22,2024-08-22 07:51:13 +0900,lean_body_mass_kg,46.9,InBody
2024-08-23,2024-08-23 10:27:31 +0900,bmi,20.7,InBody
2024-08-23,2024-08-23 10:27:31 +0900,body_fat_pct,19.3,InBody
2024-08-23,2024-08-23 10:27:31 +0900,body_mass_kg,58.4,InBody
2024-08-23,2024-08-23 10:27:31 +0900,lean_body_mass_kg,47.1,InBody
2024-08-25,2024-08-25 09:26:53 +0900,bmi,20.6,InBody
2024-08-25,2024-08-25 09:26:53 +0900,body_fat_pct,20.0,InBody
2024-08-25,2024-08-25 09:26:53 +0900,body_mass_kg,58.1,InBody
2024-08-25,2024-08-25 09:26:53 +0900,lean_body_mass_kg,46.5,InBody
2024-08-27,2024-08-27 07:57:03 +0900,bmi,20.7,InBody
2024-08-27,2024-08-27 07:57:03 +0900,body_fat_pct,20.7,InBody
2024-08-27,2024-08-27 07:57:03 +0900,body_mass_kg,58.5,InBody
2024-08-27,2024-08-27 07:57:03 +0900,lean_body_mass_kg,46.4,InBody
2024-09-03,2024-09-03 00:43:33 +0900,bmi,21.2,InBody
2024-09-03,2024-09-03 00:43:33 +0900,body_fat_pct,20.2,InBody
2024-09-03,2024-09-03 00:43:33 +0900,body_mass_kg,59.7,InBody
2024-09-03,2024-09-03 00:43:33 +0900,lean_body_mass_kg,47.6,InBody
2024-09-03,2024-09-03 09:43:00 +0900,bmi,20.9,InBody
2024-09-03,2024-09-03 09:43:00 +0900,body_fat_pct,21.3,InBody
2024-09-03,2024-09-03 09:43:00 +0900,body_mass_kg,59.1,InBody
2024-09-03,2024-09-03 09:43:00 +0900,lean_body_mass_kg,46.5,InBody
2024-09-03,2024-09-03 09:52:53 +0900,bmi,20.9,InBody
2024-09-03,2024-09-03 09:52:53 +0900,body_fat_pct,21.2,InBody
2024-09-03,2024-09-03 09:52:53 +0900,body_mass_kg,58.9,InBody
2024-09-03,2024-09-03 09:52:53 +0900,lean_body_mass_kg,46.4,InBody
2024-09-04,2024-09-04 08:51:20 +0900,bmi,20.8,InBody
2024-09-04,2024-09-04 08:51:20 +0900,body_fat_pct,20.5,InBody
2024-09-04,2024-09-04 08:51:20 +0900,body_mass_kg,58.8,InBody
2024-09-04,2024-09-04 08:51:20 +0900,lean_body_mass_kg,46.7,InBody
2024-09-05,2024-09-05 09:10:02 +0900,bmi,20.8,InBody
2024-09-05,2024-09-05 09:10:02 +0900,body_fat_pct,19.9,InBody
2024-09-05,2024-09-05 09:10:02 +0900,body_mass_kg,58.7,InBody
2024-09-05,2024-09-05 09:10:02 +0900,lean_body_mass_kg,47.0,InBody
2024-09-06,2024-09-06 09:29:10 +0900,bmi,20.7,InBody
2024-09-06,2024-09-06 09:29:10 +0900,body_fat_pct,20.4,InBody
2024-09-06,2024-09-06 09:29:10 +0900,body_mass_kg,58.4,InBody
2024-09-06,2024-09-06 09:29:10 +0900,lean_body_mass_kg,46.5,InBody
2024-09-08,2024-09-08 09:42:49 +0900,bmi,21.3,InBody
2024-09-08,2024-09-08 09:42:49 +0900,body_fat_pct,20.9,InBody
2024-09-08,2024-09-08 09:42:49 +0900,body_mass_kg,60.0,InBody
2024-09-08,2024-09-08 09:42:49 +0900,lean_body_mass_kg,47.5,InBody
2024-09-09,2024-09-09 10:56:43 +0900,bmi,21.2,InBody
2024-09-09,2024-09-09 10:56:43 +0900,body_fat_pct,20.5,InBody
2024-09-09,2024-09-09 10:56:43 +0900,body_mass_kg,59.8,InBody
2024-09-09,2024-09-09 10:56:43 +0900,lean_body_mass_kg,47.5,InBody
2024-09-10,2024-09-10 08:48:13 +0900,bmi,20.8,InBody
2024-09-10,2024-09-10 08:48:13 +0900,body_fat_pct,21.8,InBody
2024-09-10,2024-09-10 08:48:13 +0900,body_mass_kg,58.8,InBody
2024-09-10,2024-09-10 08:48:13 +0900,lean_body_mass_kg,46.0,InBody
2024-09-10,2024-09-10 23:09:26 +0900,bmi,20.7,InBody
2024-09-10,2024-09-10 23:09:26 +0900,body_fat_pct,22.5,InBody
2024-09-10,2024-09-10 23:09:26 +0900,body_mass_kg,58.3,InBody
2024-09-10,2024-09-10 23:09:26 +0900,lean_body_mass_kg,45.2,InBody
2024-09-11,2024-09-11 08:21:06 +0900,bmi,20.4,InBody
2024-09-11,2024-09-11 08:21:06 +0900,body_fat_pct,21.4,InBody
2024-09-11,2024-09-11 08:21:06 +0900,body_mass_kg,57.7,InBody
2024-09-11,2024-09-11 08:21:06 +0900,lean_body_mass_kg,45.4,InBody
2024-09-12,2024-09-12 08:38:53 +0900,bmi,20.4,InBody
2024-09-12,2024-09-12 08:38:53 +0900,body_fat_pct,20.8,InBody
2024-09-12,2024-09-12 08:38:53 +0900,body_mass_kg,57.7,InBody
2024-09-12,2024-09-12 08:38:53 +0900,lean_body_mass_kg,45.7,InBody
2024-09-23,2024-09-23 19:11:38 +0900,bmi,21.9,InBody
2024-09-23,2024-09-23 19:11:38 +0900,body_fat_pct,21.1,InBody
2024-09-23,2024-09-23 19:11:38 +0900,body_mass_kg,61.8,InBody
2024-09-23,2024-09-23 19:11:38 +0900,lean_body_mass_kg,48.8,InBody
2024-09-24,2024-09-24 04:44:47 +0900,bmi,21.3,InBody
2024-09-24,2024-09-24 04:44:47 +0900,body_fat_pct,21.8,InBody
2024-09-24,2024-09-24 04:44:47 +0900,body_mass_kg,60.2,InBody
2024-09-24,2024-09-24 04:44:47 +0900,lean_body_mass_kg,47.1,InBody
2024-09-25,2024-09-25 07:24:13 +0900,bmi,21.2,InBody
2024-09-25,2024-09-25 07:24:13 +0900,body_fat_pct,22.8,InBody
2024-09-25,2024-09-25 07:24:13 +0900,body_mass_kg,59.8,InBody
2024-09-25,2024-09-25 07:24:13 +0900,lean_body_mass_kg,46.2,InBody
2024-09-26,2024-09-26 08:42:41 +0900,bmi,21.1,InBody
2024-09-26,2024-09-26 08:42:41 +0900,body_fat_pct,22.7,InBody
2024-09-26,2024-09-26 08:42:41 +0900,body_mass_kg,59.5,InBody
2024-09-26,2024-09-26 08:42:41 +0900,lean_body_mass_kg,46.0,InBody
2024-09-27,2024-09-27 09:24:19 +0900,bmi,21.2,InBody
2024-09-27,2024-09-27 09:24:19 +0900,body_fat_pct,22.4,InBody
2024-09-27,2024-09-27 09:24:19 +0900,body_mass_kg,59.8,InBody
2024-09-27,2024-09-27 09:24:19 +0900,lean_body_mass_kg,46.4,InBody
2024-09-28,2024-09-28 12:46:27 +0900,bmi,21.3,InBody
2024-09-28,2024-09-28 12:46:27 +0900,body_fat_pct,22.4,InBody
2024-09-28,2024-09-28 12:46:27 +0900,body_mass_kg,60.1,InBody
2024-09-28,2024-09-28 12:46:27 +0900,lean_body_mass_kg,46.6,InBody
2024-09-30,2024-09-30 08:48:40 +0900,bmi,21.4,InBody
2024-09-30,2024-09-30 08:48:40 +0900,body_fat_pct,22.4,InBody
2024-09-30,2024-09-30 08:48:40 +0900,body_mass_kg,60.3,InBody
2024-09-30,2024-09-30 08:48:40 +0900,lean_body_mass_kg,46.8,InBody
2024-10-01,2024-10-01 09:58:46 +0900,bmi,21.4,InBody
2024-10-01,2024-10-01 09:58:46 +0900,body_fat_pct,22.5,InBody
2024-10-01,2024-10-01 09:58:46 +0900,body_mass_kg,60.4,InBody
2024-10-01,2024-10-01 09:58:46 +0900,lean_body_mass_kg,46.8,InBody
2024-10-02,2024-10-02 08:52:55 +0900,bmi,21.5,InBody
2024-10-02,2024-10-02 08:52:55 +0900,body_fat_pct,23.8,InBody
2024-10-02,2024-10-02 08:52:55 +0900,body_mass_kg,60.6,InBody
2024-10-02,2024-10-02 08:52:55 +0900,lean_body_mass_kg,46.2,InBody
2024-10-03,2024-10-03 07:06:22 +0900,bmi,21.6,InBody
2024-10-03,2024-10-03 07:06:22 +0900,body_fat_pct,23.2,InBody
2024-10-03,2024-10-03 07:06:22 +0900,body_mass_kg,60.9,InBody
2024-10-03,2024-10-03 07:06:22 +0900,lean_body_mass_kg,46.8,InBody
2024-10-03,2024-10-03 10:34:26 +0900,bmi,21.4,InBody
2024-10-03,2024-10-03 10:34:26 +0900,body_fat_pct,23.4,InBody
2024-10-03,2024-10-03 10:34:26 +0900,body_mass_kg,60.3,InBody
2024-10-03,2024-10-03 10:34:26 +0900,lean_body_mass_kg,46.2,InBody
2024-10-04,2024-10-04 07:18:18 +0900,bmi,21.3,InBody
2024-10-04,2024-10-04 07:18:18 +0900,body_fat_pct,23.8,InBody
2024-10-04,2024-10-04 07:18:18 +0900,body_mass_kg,60.1,InBody
2024-10-04,2024-10-04 07:18:18 +0900,lean_body_mass_kg,45.8,InBody
2024-10-07,2024-10-07 08:59:09 +0900,bmi,22.0,InBody
2024-10-07,2024-10-07 08:59:09 +0900,body_fat_pct,23.6,InBody
2024-10-07,2024-10-07 08:59:09 +0900,body_mass_kg,62.1,InBody
2024-10-07,2024-10-07 08:59:09 +0900,lean_body_mass_kg,47.4,InBody
2024-10-09,2024-10-09 08:01:59 +0900,bmi,21.2,InBody
2024-10-09,2024-10-09 08:01:59 +0900,body_fat_pct,23.8,InBody
2024-10-09,2024-10-09 08:01:59 +0900,body_mass_kg,59.8,InBody
2024-10-09,2024-10-09 08:01:59 +0900,lean_body_mass_kg,45.6,InBody
2024-10-10,2024-10-10 07:41:10 +0900,bmi,21.0,InBody
2024-10-10,2024-10-10 07:41:10 +0900,body_fat_pct,24.2,InBody
2024-10-10,2024-10-10 07:41:10 +0900,body_mass_kg,59.4,InBody
2024-10-10,2024-10-10 07:41:10 +0900,lean_body_mass_kg,45.0,InBody
2024-10-11,2024-10-11 09:19:13 +0900,bmi,21.1,InBody
2024-10-11,2024-10-11 09:19:13 +0900,body_fat_pct,23.0,InBody
2024-10-11,2024-10-11 09:19:13 +0900,body_mass_kg,59.6,InBody
2024-10-11,2024-10-11 09:19:13 +0900,lean_body_mass_kg,45.9,InBody
2024-10-12,2024-10-12 08:26:07 +0900,bmi,21.2,InBody
2024-10-12,2024-10-12 08:26:07 +0900,body_fat_pct,23.2,InBody
2024-10-12,2024-10-12 08:26:07 +0900,body_mass_kg,59.9,InBody
2024-10-12,2024-10-12 08:26:07 +0900,lean_body_mass_kg,46.0,InBody
2024-10-22,2024-10-22 08:56:03 +0900,bmi,21.5,InBody
2024-10-22,2024-10-22 08:56:03 +0900,body_fat_pct,24.0,InBody
2024-10-22,2024-10-22 08:56:03 +0900,body_mass_kg,60.7,InBody
2024-10-22,2024-10-22 08:56:03 +0900,lean_body_mass_kg,46.1,InBody
2024-10-23,2024-10-23 09:38:14 +0900,bmi,21.6,InBody
2024-10-23,2024-10-23 09:38:14 +0900,body_fat_pct,23.5,InBody
2024-10-23,2024-10-23 09:38:14 +0900,body_mass_kg,60.9,InBody
2024-10-23,2024-10-23 09:38:14 +0900,lean_body_mass_kg,46.6,InBody
2024-10-24,2024-10-24 09:21:43 +0900,bmi,21.5,InBody
2024-10-24,2024-10-24 09:21:43 +0900,body_fat_pct,23.2,InBody
2024-10-24,2024-10-24 09:21:43 +0900,body_mass_kg,60.7,InBody
2024-10-24,2024-10-24 09:21:43 +0900,lean_body_mass_kg,46.6,InBody
2024-10-26,2024-10-26 09:33:11 +0900,bmi,21.4,InBody
2024-10-26,2024-10-26 09:33:11 +0900,body_fat_pct,23.8,InBody
2024-10-26,2024-10-26 09:33:11 +0900,body_mass_kg,60.5,InBody
2024-10-26,2024-10-26 09:33:11 +0900,lean_body_mass_kg,46.1,InBody
2024-10-28,2024-10-28 06:12:11 +0900,bmi,21.0,InBody
2024-10-28,2024-10-28 06:12:11 +0900,body_fat_pct,23.1,InBody
2024-10-28,2024-10-28 06:12:11 +0900,body_mass_kg,59.2,InBody
2024-10-28,2024-10-28 06:12:11 +0900,lean_body_mass_kg,45.5,InBody
2024-10-28,2024-10-28 08:09:18 +0900,bmi,21.0,InBody
2024-10-28,2024-10-28 08:09:18 +0900,body_fat_pct,23.7,InBody
2024-10-28,2024-10-28 08:09:18 +0900,body_mass_kg,59.3,InBody
2024-10-28,2024-10-28 08:09:18 +0900,lean_body_mass_kg,45.2,InBody
2024-10-29,2024-10-29 08:00:01 +0900,bmi,21.2,InBody
2024-10-29,2024-10-29 08:00:01 +0900,body_fat_pct,22.1,InBody
2024-10-29,2024-10-29 08:00:01 +0900,body_mass_kg,59.7,InBody
2024-10-29,2024-10-29 08:00:01 +0900,lean_body_mass_kg,46.5,InBody
2024-10-30,2024-10-30 09:12:12 +0900,bmi,21.4,InBody
2024-10-30,2024-10-30 09:12:12 +0900,body_fat_pct,22.0,InBody
2024-10-30,2024-10-30 09:12:12 +0900,body_mass_kg,60.3,InBody
2024-10-30,2024-10-30 09:12:12 +0900,lean_body_mass_kg,47.0,InBody
2024-10-31,2024-10-31 09:21:24 +0900,bmi,21.4,InBody
2024-10-31,2024-10-31 09:21:24 +0900,body_fat_pct,22.5,InBody
2024-10-31,2024-10-31 09:21:24 +0900,body_mass_kg,60.5,InBody
2024-10-31,2024-10-31 09:21:24 +0900,lean_body_mass_kg,46.9,InBody
2024-11-01,2024-11-01 04:51:04 +0900,bmi,21.3,InBody
2024-11-01,2024-11-01 04:51:04 +0900,body_fat_pct,21.3,InBody
2024-11-01,2024-11-01 04:51:04 +0900,body_mass_kg,60.1,InBody
2024-11-01,2024-11-01 04:51:04 +0900,lean_body_mass_kg,47.3,InBody
2024-11-02,2024-11-02 08:42:14 +0900,bmi,21.2,InBody
2024-11-02,2024-11-02 08:42:14 +0900,body_fat_pct,23.2,InBody
2024-11-02,2024-11-02 08:42:14 +0900,body_mass_kg,59.9,InBody
2024-11-02,2024-11-02 08:42:14 +0900,lean_body_mass_kg,46.0,InBody
2024-11-03,2024-11-03 09:47:16 +0900,bmi,21.3,InBody
2024-11-03,2024-11-03 09:47:16 +0900,body_fat_pct,22.8,InBody
2024-11-03,2024-11-03 09:47:16 +0900,body_mass_kg,60.2,InBody
2024-11-03,2024-11-03 09:47:16 +0900,lean_body_mass_kg,46.5,InBody
2024-11-04,2024-11-04 09:20:29 +0900,bmi,21.4,InBody
2024-11-04,2024-11-04 09:20:29 +0900,body_fat_pct,23.1,InBody
2024-11-04,2024-11-04 09:20:29 +0900,body_mass_kg,60.5,InBody
2024-11-04,2024-11-04 09:20:29 +0900,lean_body_mass_kg,46.5,InBody
2024-11-11,2024-11-11 09:20:36 +0900,bmi,21.5,InBody
2024-11-11,2024-11-11 09:20:36 +0900,body_fat_pct,23.5,InBody
2024-11-11,2024-11-11 09:20:36 +0900,body_mass_kg,60.8,InBody
2024-11-11,2024-11-11 09:20:36 +0900,lean_body_mass_kg,46.5,InBody
2024-11-12,2024-11-12 09:04:48 +0900,bmi,21.3,InBody
2024-11-12,2024-11-12 09:04:48 +0900,body_fat_pct,24.5,InBody
2024-11-12,2024-11-12 09:04:48 +0900,body_mass_kg,60.0,InBody
2024-11-12,2024-11-12 09:04:48 +0900,lean_body_mass_kg,45.3,InBody
2024-11-17,2024-11-17 06:34:19 +0900,bmi,21.5,InBody
2024-11-17,2024-11-17 06:34:19 +0900,body_fat_pct,24.3,InBody
2024-11-17,2024-11-17 06:34:19 +0900,body_mass_kg,60.6,InBody
2024-11-17,2024-11-17 06:34:19 +0900,lean_body_mass_kg,45.9,InBody
2024-11-29,2024-11-29 10:29:55 +0900,bmi,21.8,InBody
2024-11-29,2024-11-29 10:29:55 +0900,body_fat_pct,24.6,InBody
2024-11-29,2024-11-29 10:29:55 +0900,body_mass_kg,61.6,InBody
2024-11-29,2024-11-29 10:29:55 +0900,lean_body_mass_kg,46.4,InBody
2024-12-02,2024-12-02 12:09:51 +0900,bmi,21.6,InBody
2024-12-02,2024-12-02 12:09:51 +0900,body_fat_pct,25.5,InBody
2024-12-02,2024-12-02 12:09:51 +0900,body_mass_kg,60.9,InBody
2024-12-02,2024-12-02 12:09:51 +0900,lean_body_mass_kg,45.4,InBody
2024-12-16,2024-12-16 11:31:47 +0900,bmi,22.1,InBody
2024-12-16,2024-12-16 11:31:47 +0900,body_fat_pct,25.2,InBody
2024-12-16,2024-12-16 11:31:47 +0900,body_mass_kg,62.4,InBody
2024-12-16,2024-12-16 11:31:47 +0900,lean_body_mass_kg,46.7,InBody
2024-12-21,2024-12-21 11:18:48 +0900,bmi,22.0,InBody
2024-12-21,2024-12-21 11:18:48 +0900,body_fat_pct,26.9,InBody
2024-12-21,2024-12-21 11:18:48 +0900,body_mass_kg,62.2,InBody
2024-12-21,2024-12-21 11:18:48 +0900,lean_body_mass_kg,45.5,InBody
2024-12-28,2024-12-28 01:01:00 +0900,bmi,22.1,InBody
2024-12-28,2024-12-28 01:01:00 +0900,body_fat_pct,26.8,InBody
2024-12-28,2024-12-28 01:01:00 +0900,body_mass_kg,62.4,InBody
2024-12-28,2024-12-28 01:01:00 +0900,lean_body_mass_kg,45.7,InBody
2024-12-28,2024-12-28 09:16:33 +0900,bmi,22.0,InBody
2024-12-28,2024-12-28 09:16:33 +0900,body_fat_pct,26.9,InBody
2024-12-28,2024-12-28 09:16:33 +0900,body_mass_kg,62.0,InBody
2024-12-28,2024-12-28 09:16:33 +0900,lean_body_mass_kg,45.3,InBody
2025-01-02,2025-01-02 10:26:19 +0900,bmi,22.1,InBody
2025-01-02,2025-01-02 10:26:19 +0900,body_fat_pct,25.7,InBody
2025-01-02,2025-01-02 10:26:19 +0900,body_mass_kg,62.5,InBody
2025-01-02,2025-01-02 10:26:19 +0900,lean_body_mass_kg,46.4,InBody
2025-01-11,2025-01-11 10:36:08 +0900,bmi,22.4,InBody
2025-01-11,2025-01-11 10:36:08 +0900,body_fat_pct,26.2,InBody
2025-01-11,2025-01-11 10:36:08 +0900,body_mass_kg,63.1,InBody
2025-01-11,2025-01-11 10:36:08 +0900,lean_body_mass_kg,46.6,InBody
2025-01-12,2025-01-12 08:00:44 +0900,bmi,22.3,InBody
2025-01-12,2025-01-12 08:00:44 +0900,body_fat_pct,27.9,InBody
2025-01-12,2025-01-12 08:00:44 +0900,body_mass_kg,62.8,InBody
2025-01-12,2025-01-12 08:00:44 +0900,lean_body_mass_kg,45.3,InBody
2025-01-15,2025-01-15 11:09:59 +0900,bmi,22.2,InBody
2025-01-15,2025-01-15 11:09:59 +0900,body_fat_pct,26.2,InBody
2025-01-15,2025-01-15 11:09:59 +0900,body_mass_kg,62.7,InBody
2025-01-15,2025-01-15 11:09:59 +0900,lean_body_mass_kg,46.3,InBody
2025-01-16,2025-01-16 10:33:59 +0900,bmi,22.3,InBody
2025-01-16,2025-01-16 10:33:59 +0900,body_fat_pct,26.0,InBody
2025-01-16,2025-01-16 10:33:59 +0900,body_mass_kg,62.8,InBody
2025-01-16,2025-01-16 10:33:59 +0900,lean_body_mass_kg,46.5,InBody
2025-01-17,2025-01-17 14:16:34 +0900,bmi,22.2,InBody
2025-01-17,2025-01-17 14:16:34 +0900,body_fat_pct,24.9,InBody
2025-01-17,2025-01-17 14:16:34 +0900,body_mass_kg,62.7,InBody
2025-01-17,2025-01-17 14:16:34 +0900,lean_body_mass_kg,47.1,InBody
2025-01-20,2025-01-20 07:20:13 +0900,bmi,21.8,InBody
2025-01-20,2025-01-20 07:20:13 +0900,body_fat_pct,26.4,InBody
2025-01-20,2025-01-20 07:20:13 +0900,body_mass_kg,61.5,InBody
2025-01-20,2025-01-20 07:20:13 +0900,lean_body_mass_kg,45.3,InBody
2025-01-21,2025-01-21 09:58:27 +0900,bmi,21.8,InBody
2025-01-21,2025-01-21 09:58:27 +0900,body_fat_pct,26.5,InBody
2025-01-21,2025-01-21 09:58:27 +0900,body_mass_kg,61.6,InBody
2025-01-21,2025-01-21 09:58:27 +0900,lean_body_mass_kg,45.3,InBody
2025-01-22,2025-01-22 08:48:33 +0900,bmi,21.9,InBody
2025-01-22,2025-01-22 08:48:33 +0900,body_fat_pct,26.4,InBody
2025-01-22,2025-01-22 08:48:33 +0900,body_mass_kg,61.7,InBody
2025-01-22,2025-01-22 08:48:33 +0900,lean_body_mass_kg,45.4,InBody
2025-01-23,2025-01-23 08:23:53 +0900,bmi,22.0,InBody
2025-01-23,2025-01-23 08:23:53 +0900,body_fat_pct,25.8,InBody
2025-01-23,2025-01-23 08:23:53 +0900,body_mass_kg,62.0,InBody
2025-01-23,2025-01-23 08:23:53 +0900,lean_body_mass_kg,46.0,InBody
2025-01-24,2025-01-24 10:21:20 +0900,bmi,22.0,InBody
2025-01-24,2025-01-24 10:21:20 +0900,body_fat_pct,27.6,InBody
2025-01-24,2025-01-24 10:21:20 +0900,body_mass_kg,62.0,InBody
2025-01-24,2025-01-24 10:21:20 +0900,lean_body_mass_kg,44.9,InBody
2025-01-30,2025-01-30 12:04:39 +0900,bmi,22.5,InBody
2025-01-30,2025-01-30 12:04:39 +0900,body_fat_pct,25.5,InBody
2025-01-30,2025-01-30 12:04:39 +0900,body_mass_kg,63.4,InBody
2025-01-30,2025-01-30 12:04:39 +0900,lean_body_mass_kg,47.2,InBody
2025-02-03,2025-02-03 09:40:21 +0900,bmi,22.7,InBody
2025-02-03,2025-02-03 09:40:21 +0900,body_fat_pct,25.9,InBody
2025-02-03,2025-02-03 09:40:21 +0900,body_mass_kg,64.1,InBody
2025-02-03,2025-02-03 09:40:21 +0900,lean_body_mass_kg,47.5,InBody
2025-02-04,2025-02-04 05:41:45 +0900,bmi,22.3,InBody
2025-02-04,2025-02-04 05:41:45 +0900,body_fat_pct,26.5,InBody
2025-02-04,2025-02-04 05:41:45 +0900,body_mass_kg,62.9,InBody
2025-02-04,2025-02-04 05:41:45 +0900,lean_body_mass_kg,46.2,InBody
